x1,y1,x2,y2,x3,y3,d12,d23,d13,v1,v2,v3
-0.119003,-0.403709,0.119344,-0.930604,0.106418,-0.920024,0.920022,0.061035,0.762321,0.545348,0.116018,0.497445
-0.121632,-0.403504,0.121981,-0.930602,0.108659,-0.918477,0.921093,0.072361,0.759588,0.544242,0.115274,0.498744
-0.124259,-0.403299,0.124617,-0.930593,0.110914,-0.916936,0.922157,0.084497,0.756884,0.543136,0.114546,0.499503
-0.126886,-0.403096,0.127251,-0.930577,0.113181,-0.915404,0.923213,0.097079,0.754214,0.542030,0.113835,0.499816
-0.129511,-0.402893,0.129884,-0.930554,0.115459,-0.913882,0.924262,0.109890,0.751581,0.540924,0.113141,0.499764
-0.132136,-0.402691,0.132516,-0.930524,0.117749,-0.912372,0.925303,0.122798,0.748988,0.539818,0.112464,0.499417
-0.134758,-0.402490,0.135146,-0.930487,0.120048,-0.910874,0.926337,0.135716,0.746436,0.538712,0.111802,0.498836
-0.137380,-0.402290,0.137774,-0.930442,0.122356,-0.909389,0.927364,0.148588,0.743927,0.537606,0.111156,0.498066
-0.140000,-0.402090,0.140401,-0.930390,0.124672,-0.907917,0.928382,0.161378,0.741461,0.536499,0.110524,0.497149
-0.142619,-0.401891,0.143026,-0.930332,0.126996,-0.906459,0.929393,0.174057,0.739040,0.535393,0.109906,0.496116
-0.145236,-0.401693,0.145649,-0.930266,0.129327,-0.905015,0.930397,0.186609,0.736663,0.534286,0.109302,0.494994
-0.147852,-0.401495,0.148271,-0.930193,0.131664,-0.903584,0.931393,0.199019,0.734331,0.533180,0.108710,0.493803
-0.150467,-0.401298,0.150892,-0.930113,0.134007,-0.902167,0.932381,0.211279,0.732042,0.532073,0.108131,0.492561
-0.153080,-0.401102,0.153511,-0.930025,0.136356,-0.900763,0.933362,0.223383,0.729798,0.530966,0.107563,0.491282
-0.155692,-0.400907,0.156128,-0.929931,0.138709,-0.899373,0.934335,0.235326,0.727598,0.529859,0.107007,0.489977
-0.158302,-0.400712,0.158744,-0.929830,0.141067,-0.897996,0.935300,0.247106,0.725441,0.528752,0.106462,0.488656
-0.160911,-0.400518,0.161358,-0.929721,0.143430,-0.896632,0.936258,0.258721,0.723327,0.527644,0.105927,0.487325
-0.163518,-0.400325,0.163970,-0.929606,0.145796,-0.895281,0.937208,0.270170,0.721255,0.526537,0.105402,0.485990
-0.166123,-0.400133,0.166580,-0.929483,0.148165,-0.893942,0.938150,0.281454,0.719224,0.525429,0.104887,0.484658
-0.168727,-0.399941,0.169189,-0.929353,0.150538,-0.892616,0.939086,0.292574,0.717236,0.524322,0.104382,0.483330
-0.171329,-0.399750,0.171796,-0.929217,0.152913,-0.891301,0.940013,0.303529,0.715287,0.523214,0.103886,0.482010
-0.173930,-0.399560,0.174402,-0.929073,0.155292,-0.889999,0.940933,0.314322,0.713379,0.522106,0.103399,0.480701
-0.176529,-0.399371,0.177006,-0.928923,0.157672,-0.888707,0.941846,0.324954,0.711510,0.520998,0.102921,0.479404
-0.179126,-0.399182,0.179607,-0.928765,0.160055,-0.887427,0.942751,0.335426,0.709679,0.519890,0.102451,0.478121
-0.181722,-0.398994,0.182208,-0.928600,0.162439,-0.886158,0.943648,0.345741,0.707887,0.518781,0.101990,0.476852
-0.184316,-0.398807,0.184806,-0.928429,0.164825,-0.884900,0.944538,0.355899,0.706133,0.517673,0.101537,0.475598
-0.186908,-0.398620,0.187402,-0.928250,0.167213,-0.883652,0.945421,0.365904,0.704415,0.516564,0.101092,0.474360
-0.189498,-0.398434,0.189997,-0.928065,0.169601,-0.882414,0.946296,0.375758,0.702733,0.515455,0.100655,0.473138
-0.192087,-0.398249,0.192590,-0.927873,0.171991,-0.881186,0.947164,0.385461,0.701088,0.514346,0.100225,0.471932
-0.194674,-0.398065,0.195180,-0.927674,0.174382,-0.879968,0.948024,0.395017,0.699477,0.513237,0.099803,0.470742
-0.197258,-0.397881,0.197769,-0.927468,0.176774,-0.878759,0.948877,0.404427,0.697902,0.512128,0.099389,0.469568
-0.199841,-0.397698,0.200356,-0.927255,0.179166,-0.877559,0.949723,0.413693,0.696360,0.511019,0.098982,0.468409
-0.202422,-0.397516,0.202941,-0.927035,0.181559,-0.876368,0.950561,0.422818,0.694851,0.509909,0.098582,0.467265
-0.205001,-0.397334,0.205525,-0.926808,0.183952,-0.875186,0.951392,0.431803,0.693376,0.508799,0.098189,0.466137
-0.207579,-0.397154,0.208106,-0.926575,0.186345,-0.874012,0.952215,0.440651,0.691933,0.507689,0.097803,0.465022
-0.210154,-0.396974,0.210685,-0.926335,0.188738,-0.872847,0.953032,0.449362,0.690522,0.506579,0.097424,0.463922
-0.212727,-0.396794,0.213262,-0.926087,0.191131,-0.871689,0.953841,0.457940,0.689143,0.505469,0.097052,0.462835
-0.215298,-0.396616,0.215837,-0.925834,0.193524,-0.870540,0.954642,0.466385,0.687794,0.504359,0.096687,0.461762
-0.217868,-0.396438,0.218410,-0.925573,0.195917,-0.869398,0.955437,0.474700,0.686476,0.503248,0.096329,0.460701
-0.220435,-0.396261,0.220981,-0.925305,0.198309,-0.868263,0.956224,0.482887,0.685188,0.502137,0.095977,0.459652
-0.223000,-0.396084,0.223549,-0.925031,0.200700,-0.867136,0.957004,0.490947,0.683930,0.501026,0.095631,0.458615
-0.225563,-0.395908,0.226116,-0.924750,0.203091,-0.866016,0.957776,0.498882,0.682700,0.499915,0.095293,0.457589
-0.228124,-0.395733,0.228680,-0.924462,0.205482,-0.864902,0.958542,0.506694,0.681500,0.498804,0.094960,0.456573
-0.230682,-0.395559,0.231243,-0.924168,0.207871,-0.863796,0.959300,0.514384,0.680327,0.497692,0.094634,0.455567
-0.233239,-0.395385,0.233803,-0.923867,0.210260,-0.862696,0.960051,0.521953,0.679183,0.496581,0.094314,0.454571
-0.235793,-0.395212,0.236361,-0.923559,0.212647,-0.861602,0.960794,0.529404,0.678066,0.495469,0.094001,0.453585
-0.238345,-0.395040,0.238916,-0.923244,0.215034,-0.860515,0.961531,0.536738,0.676976,0.494357,0.093693,0.452607
-0.240895,-0.394869,0.241470,-0.922923,0.217419,-0.859433,0.962260,0.543956,0.675913,0.493244,0.093392,0.451637
-0.243443,-0.394698,0.244021,-0.922595,0.219803,-0.858358,0.962983,0.551060,0.674876,0.492132,0.093097,0.450675
-0.245988,-0.394528,0.246570,-0.922261,0.222185,-0.857288,0.963698,0.558051,0.673865,0.491019,0.092808,0.449720
-0.248531,-0.394358,0.249116,-0.921919,0.224566,-0.856224,0.964405,0.564930,0.672879,0.489906,0.092526,0.448772
-0.251072,-0.394190,0.251660,-0.921572,0.226946,-0.855165,0.965106,0.571699,0.671919,0.488793,0.092249,0.447830
-0.253610,-0.394022,0.254202,-0.921217,0.229324,-0.854112,0.965800,0.578359,0.670984,0.487680,0.091978,0.446895
-0.256146,-0.393854,0.256741,-0.920856,0.231700,-0.853064,0.966486,0.584912,0.670073,0.486566,0.091713,0.445965
-0.258680,-0.393688,0.259278,-0.920488,0.234075,-0.852022,0.967165,0.591357,0.669187,0.485453,0.091454,0.445041
-0.261211,-0.393522,0.261813,-0.920114,0.236447,-0.850984,0.967838,0.597698,0.668324,0.484339,0.091201,0.444122
-0.263740,-0.393357,0.264345,-0.919733,0.238818,-0.849951,0.968503,0.603934,0.667486,0.483224,0.090953,0.443207
-0.266266,-0.393192,0.266875,-0.919345,0.241187,-0.848923,0.969161,0.610067,0.666670,0.482110,0.090712,0.442296
-0.268790,-0.393029,0.269402,-0.918951,0.243554,-0.847899,0.969812,0.616098,0.665877,0.480995,0.090476,0.441390
-0.271312,-0.392866,0.271927,-0.918551,0.245919,-0.846880,0.970455,0.622028,0.665107,0.479881,0.090246,0.440486
-0.273830,-0.392703,0.274449,-0.918143,0.248282,-0.845866,0.971092,0.627858,0.664360,0.478766,0.090021,0.439587
-0.276347,-0.392541,0.276968,-0.917730,0.250642,-0.844856,0.971722,0.633589,0.663635,0.477650,0.089803,0.438690
-0.278860,-0.392380,0.279485,-0.917309,0.253000,-0.843850,0.972344,0.639222,0.662931,0.476535,0.089590,0.437796
-0.281372,-0.392220,0.282000,-0.916882,0.255356,-0.842848,0.972960,0.644758,0.662249,0.475419,0.089383,0.436904
-0.283880,-0.392061,0.284512,-0.916449,0.257710,-0.841850,0.973568,0.650198,0.661589,0.474303,0.089181,0.436014
-0.286386,-0.391902,0.287021,-0.916009,0.260061,-0.840857,0.974170,0.655543,0.660949,0.473187,0.088985,0.435127
-0.288889,-0.391744,0.289527,-0.915563,0.262409,-0.839867,0.974764,0.660793,0.660331,0.472070,0.088794,0.434240
-0.291390,-0.391586,0.292031,-0.915110,0.264755,-0.838881,0.975351,0.665949,0.659732,0.470954,0.088610,0.433356
-0.293888,-0.391429,0.294532,-0.914651,0.267099,-0.837898,0.975931,0.671013,0.659155,0.469837,0.088430,0.432472
-0.296383,-0.391273,0.297031,-0.914185,0.269439,-0.836920,0.976505,0.675985,0.658597,0.468719,0.088256,0.431589
-0.298875,-0.391118,0.299526,-0.913713,0.271777,-0.835945,0.977071,0.680865,0.658059,0.467602,0.088088,0.430707
-0.301365,-0.390963,0.302019,-0.913234,0.274113,-0.834973,0.977630,0.685655,0.657541,0.466484,0.087925,0.429825
-0.303852,-0.390809,0.304510,-0.912749,0.276445,-0.834005,0.978182,0.690356,0.657042,0.465366,0.087768,0.428944
-0.306336,-0.390655,0.306997,-0.912258,0.278774,-0.833040,0.978727,0.694967,0.656562,0.464248,0.087616,0.428063
-0.308818,-0.390503,0.309482,-0.911760,0.281101,-0.832079,0.979265,0.699490,0.656101,0.463129,0.087470,0.427181
-0.311296,-0.390351,0.311963,-0.911256,0.283425,-0.831120,0.979797,0.703925,0.655659,0.462011,0.087329,0.426299
-0.313772,-0.390199,0.314442,-0.910745,0.285745,-0.830165,0.980321,0.708273,0.655236,0.460892,0.087193,0.425417
-0.316244,-0.390049,0.316918,-0.910228,0.288063,-0.829213,0.980838,0.712534,0.654830,0.459772,0.087063,0.424534
-0.318714,-0.389899,0.319391,-0.909704,0.290377,-0.828264,0.981348,0.716710,0.654443,0.458653,0.086938,0.423649
-0.321181,-0.389749,0.321862,-0.909174,0.292688,-0.827319,0.981851,0.720800,0.654074,0.457533,0.086819,0.422764
-0.323645,-0.389601,0.324329,-0.908638,0.294996,-0.826376,0.982347,0.724806,0.653722,0.456413,0.086705,0.421878
-0.326106,-0.389453,0.326793,-0.908096,0.297301,-0.825435,0.982837,0.728727,0.653388,0.455292,0.086596,0.420990
-0.328564,-0.389306,0.329254,-0.907547,0.299602,-0.824498,0.983319,0.732565,0.653071,0.454171,0.086493,0.420101
-0.331019,-0.389159,0.331713,-0.906991,0.301901,-0.823564,0.983794,0.736320,0.652772,0.453050,0.086395,0.419210
-0.333471,-0.389013,0.334168,-0.906430,0.304195,-0.822632,0.984263,0.739992,0.652489,0.451929,0.086302,0.418318
-0.335920,-0.388868,0.336620,-0.905862,0.306486,-0.821703,0.984724,0.743582,0.652223,0.450808,0.086215,0.417423
-0.338366,-0.388724,0.339069,-0.905288,0.308774,-0.820776,0.985178,0.747090,0.651974,0.449686,0.086133,0.416526
-0.340808,-0.388580,0.341515,-0.904707,0.311058,-0.819853,0.985626,0.750517,0.651741,0.448564,0.086056,0.415628
-0.343248,-0.388437,0.343958,-0.904120,0.313339,-0.818931,0.986066,0.753863,0.651524,0.447441,0.085984,0.414726
-0.345685,-0.388294,0.346398,-0.903527,0.315616,-0.818013,0.986500,0.757129,0.651323,0.446318,0.085918,0.413823
-0.348118,-0.388152,0.348835,-0.902928,0.317889,-0.817097,0.986926,0.760314,0.651138,0.445195,0.085857,0.412916
-0.350548,-0.388011,0.351269,-0.902322,0.320159,-0.816183,0.987346,0.763420,0.650969,0.444072,0.085801,0.412008
-0.352975,-0.387870,0.353699,-0.901710,0.322425,-0.815272,0.987759,0.766447,0.650816,0.442948,0.085751,0.411096
-0.355399,-0.387731,0.356126,-0.901092,0.324687,-0.814363,0.988165,0.769395,0.650677,0.441824,0.085706,0.410181
-0.357819,-0.387592,0.358550,-0.900468,0.326946,-0.813456,0.988564,0.772265,0.650554,0.440700,0.085665,0.409264
-0.360237,-0.387453,0.360971,-0.899837,0.329200,-0.812552,0.988956,0.775056,0.650447,0.439575,0.085631,0.408343
-0.362651,-0.387315,0.363388,-0.899200,0.331451,-0.811650,0.989341,0.777769,0.650354,0.438451,0.085601,0.407419
-0.365061,-0.387178,0.365802,-0.898557,0.333697,-0.810750,0.989719,0.780405,0.650276,0.437325,0.085576,0.406491
-0.367469,-0.387042,0.368213,-0.897908,0.335940,-0.809853,0.990090,0.782963,0.650212,0.436200,0.085557,0.405561
-0.369873,-0.386906,0.370621,-0.897253,0.338179,-0.808958,0.990454,0.785445,0.650163,0.435074,0.085543,0.404627
-0.372273,-0.386771,0.373025,-0.896591,0.340414,-0.808065,0.990812,0.787849,0.650128,0.433948,0.085534,0.403689
-0.374671,-0.386636,0.375426,-0.895923,0.342644,-0.807174,0.991162,0.790178,0.650108,0.432821,0.085530,0.402747
-0.377065,-0.386502,0.377823,-0.895249,0.344871,-0.806286,0.991506,0.792430,0.650101,0.431694,0.085532,0.401802
-0.379455,-0.386369,0.380217,-0.894569,0.347093,-0.805399,0.991842,0.794606,0.650109,0.430567,0.085538,0.400853
-0.381842,-0.386237,0.382608,-0.893882,0.349311,-0.804515,0.992172,0.796706,0.650130,0.429439,0.085550,0.399900
-0.384226,-0.386105,0.384995,-0.893190,0.351525,-0.803633,0.992495,0.798731,0.650165,0.428311,0.085567,0.398943
-0.386606,-0.385973,0.387379,-0.892491,0.353735,-0.802753,0.992811,0.800680,0.650213,0.427183,0.085589,0.397982
-0.388982,-0.385843,0.389759,-0.891787,0.355940,-0.801875,0.993120,0.802554,0.650275,0.426055,0.085616,0.397017
-0.391355,-0.385713,0.392136,-0.891076,0.358141,-0.800999,0.993422,0.804353,0.650349,0.424926,0.085648,0.396047
-0.393725,-0.385584,0.394509,-0.890359,0.360338,-0.800125,0.993718,0.806078,0.650438,0.423796,0.085685,0.395073
-0.396091,-0.385455,0.396879,-0.889636,0.362530,-0.799254,0.994006,0.807727,0.650539,0.422667,0.085728,0.394095
-0.398453,-0.385327,0.399245,-0.888906,0.364718,-0.798384,0.994288,0.809303,0.650653,0.421537,0.085775,0.393112
-0.400812,-0.385200,0.401607,-0.888171,0.366902,-0.797516,0.994562,0.810803,0.650779,0.420406,0.085828,0.392125
-0.403167,-0.385073,0.403966,-0.887430,0.369081,-0.796651,0.994830,0.812230,0.650919,0.419276,0.085885,0.391133
-0.405518,-0.384947,0.406321,-0.886682,0.371255,-0.795787,0.995091,0.813582,0.651070,0.418145,0.085948,0.390137
-0.407866,-0.384822,0.408673,-0.885929,0.373425,-0.794925,0.995345,0.814860,0.651235,0.417013,0.086016,0.389135
-0.410210,-0.384697,0.411021,-0.885169,0.375590,-0.794066,0.995592,0.816065,0.651411,0.415881,0.086089,0.388129
-0.412551,-0.384573,0.413365,-0.884403,0.377751,-0.793208,0.995832,0.817195,0.651600,0.414749,0.086167,0.387119
-0.414888,-0.384450,0.415706,-0.883632,0.379907,-0.792353,0.996066,0.818252,0.651801,0.413616,0.086251,0.386103
-0.417221,-0.384327,0.418043,-0.882854,0.382059,-0.791499,0.996292,0.819235,0.652013,0.412483,0.086339,0.385082
-0.419550,-0.384205,0.420376,-0.882070,0.384205,-0.790648,0.996512,0.820144,0.652238,0.411350,0.086432,0.384056
-0.421875,-0.384084,0.422705,-0.881280,0.386347,-0.789798,0.996725,0.820979,0.652474,0.410216,0.086530,0.383025
-0.424197,-0.383963,0.425030,-0.880485,0.388485,-0.788951,0.996931,0.821741,0.652722,0.409082,0.086634,0.381989
-0.426515,-0.383843,0.427352,-0.879683,0.390617,-0.788105,0.997130,0.822430,0.652982,0.407948,0.086742,0.380948
-0.428828,-0.383723,0.429670,-0.878875,0.392745,-0.787262,0.997322,0.823045,0.653252,0.406813,0.086856,0.379901
-0.431139,-0.383605,0.431984,-0.878061,0.394868,-0.786420,0.997508,0.823586,0.653535,0.405678,0.086975,0.378849
-0.433445,-0.383486,0.434294,-0.877241,0.396985,-0.785581,0.997687,0.824054,0.653828,0.404542,0.087098,0.377792
-0.435747,-0.383369,0.436601,-0.876416,0.399098,-0.784743,0.997858,0.824448,0.654133,0.403406,0.087227,0.376729
-0.438045,-0.383252,0.438903,-0.875584,0.401207,-0.783908,0.998023,0.824768,0.654448,0.402269,0.087361,0.375660
-0.440340,-0.383136,0.441202,-0.874746,0.403310,-0.783075,0.998181,0.825015,0.654775,0.401132,0.087500,0.374586
-0.442630,-0.383020,0.443496,-0.873903,0.405408,-0.782244,0.998332,0.825189,0.655112,0.399995,0.087644,0.373507
-0.444917,-0.382905,0.445787,-0.873053,0.407501,-0.781415,0.998477,0.825289,0.655461,0.398857,0.087793,0.372421
-0.447199,-0.382791,0.448073,-0.872198,0.409589,-0.780588,0.998614,0.825314,0.655820,0.397719,0.087947,0.371330
-0.449478,-0.382677,0.450356,-0.871336,0.411672,-0.779763,0.998745,0.825267,0.656189,0.396581,0.088106,0.370233
-0.451752,-0.382564,0.452635,-0.870469,0.413750,-0.778940,0.998869,0.825145,0.656569,0.395442,0.088270,0.369131
-0.454022,-0.382451,0.454909,-0.869596,0.415823,-0.778119,0.998986,0.824949,0.656960,0.394302,0.088439,0.368022
-0.456289,-0.382339,0.457180,-0.868717,0.417891,-0.777301,0.999096,0.824679,0.657360,0.393162,0.088613,0.366907
-0.458551,-0.382228,0.459446,-0.867832,0.419954,-0.776485,0.999199,0.824335,0.657771,0.392022,0.088792,0.365787
-0.460809,-0.382118,0.461708,-0.866941,0.422011,-0.775670,0.999296,0.823917,0.658193,0.390881,0.088976,0.364660
-0.463063,-0.382008,0.463967,-0.866044,0.424063,-0.774859,0.999386,0.823425,0.658624,0.389740,0.089166,0.363527
-0.465312,-0.381898,0.466221,-0.865141,0.426111,-0.774049,0.999469,0.822858,0.659065,0.388599,0.089360,0.362388
-0.467558,-0.381790,0.468471,-0.864233,0.428152,-0.773241,0.999545,0.822216,0.659517,0.387457,0.089559,0.361243
-0.469799,-0.381682,0.470716,-0.863318,0.430189,-0.772436,0.999614,0.821499,0.659978,0.386314,0.089764,0.360091
-0.472036,-0.381574,0.472958,-0.862398,0.432220,-0.771634,0.999676,0.820708,0.660449,0.385171,0.089973,0.358933
-0.474269,-0.381467,0.475195,-0.861472,0.434246,-0.770833,0.999732,0.819841,0.660930,0.384028,0.090188,0.357769
-0.476498,-0.381361,0.477428,-0.860540,0.436267,-0.770035,0.999781,0.818899,0.661420,0.382884,0.090407,0.356598
-0.478722,-0.381256,0.479657,-0.859602,0.438282,-0.769239,0.999823,0.817882,0.661921,0.381740,0.090632,0.355420
-0.480942,-0.381151,0.481881,-0.858659,0.440292,-0.768446,0.999858,0.816789,0.662430,0.380595,0.090861,0.354236
-0.483158,-0.381046,0.484102,-0.857709,0.442297,-0.767655,0.999886,0.815620,0.662949,0.379450,0.091096,0.353046
-0.485369,-0.380943,0.486318,-0.856754,0.444296,-0.766866,0.999908,0.814375,0.663478,0.378305,0.091336,0.351848
-0.487576,-0.380839,0.488529,-0.855793,0.446289,-0.766080,0.999922,0.813054,0.664016,0.377158,0.091581,0.350644
-0.489779,-0.380737,0.490736,-0.854826,0.448278,-0.765297,0.999930,0.811656,0.664563,0.376012,0.091830,0.349433
-0.491977,-0.380635,0.492939,-0.853854,0.450260,-0.764516,0.999931,0.810182,0.665120,0.374865,0.092085,0.348215
-0.494171,-0.380534,0.495138,-0.852876,0.452238,-0.763737,0.999926,0.808631,0.665686,0.373717,0.092345,0.346991
-0.496360,-0.380433,0.497332,-0.851892,0.454209,-0.762962,0.999913,0.807002,0.666261,0.372569,0.092610,0.345759
-0.498545,-0.380333,0.499521,-0.850902,0.456176,-0.762189,0.999894,0.805296,0.666845,0.371421,0.092881,0.344520
-0.500725,-0.380234,0.501706,-0.849906,0.458136,-0.761418,0.999868,0.803512,0.667438,0.370272,0.093156,0.343274
-0.502901,-0.380135,0.503887,-0.848905,0.460091,-0.760650,0.999835,0.801650,0.668040,0.369123,0.093436,0.342021
-0.505072,-0.380037,0.506063,-0.847898,0.462041,-0.759886,0.999795,0.799709,0.668651,0.367973,0.093721,0.340761
-0.507239,-0.379939,0.508235,-0.846885,0.463985,-0.759124,0.999748,0.797690,0.669271,0.366822,0.094012,0.339493
-0.509402,-0.379843,0.510402,-0.845866,0.465923,-0.758364,0.999695,0.795592,0.669900,0.365672,0.094307,0.338218
-0.511559,-0.379746,0.512565,-0.844842,0.467856,-0.757608,0.999635,0.793415,0.670538,0.364520,0.094608,0.336936
-0.513713,-0.379651,0.514723,-0.843812,0.469783,-0.756854,0.999568,0.791158,0.671184,0.363368,0.094914,0.335646
-0.515861,-0.379555,0.516876,-0.842777,0.471705,-0.756104,0.999494,0.788821,0.671839,0.362216,0.095224,0.334349
-0.518005,-0.379461,0.519025,-0.841735,0.473620,-0.755357,0.999414,0.786403,0.672504,0.361063,0.095540,0.333044
-0.520144,-0.379367,0.521169,-0.840688,0.475531,-0.754612,0.999326,0.783905,0.673176,0.359910,0.095861,0.331732
-0.522279,-0.379274,0.523309,-0.839636,0.477435,-0.753871,0.999232,0.781326,0.673858,0.358756,0.096188,0.330411
-0.524409,-0.379181,0.525443,-0.838577,0.479334,-0.753133,0.999131,0.778665,0.674548,0.357601,0.096519,0.329083
-0.526534,-0.379089,0.527574,-0.837513,0.481227,-0.752398,0.999024,0.775923,0.675247,0.356446,0.096855,0.327747
-0.528654,-0.378998,0.529699,-0.836444,0.483114,-0.751666,0.998909,0.773098,0.675954,0.355291,0.097197,0.326404
-0.530770,-0.378907,0.531820,-0.835368,0.484995,-0.750938,0.998788,0.770190,0.676670,0.354135,0.097544,0.325052
-0.532881,-0.378816,0.533936,-0.834287,0.486871,-0.750213,0.998660,0.767199,0.677394,0.352979,0.097896,0.323692
-0.534987,-0.378727,0.536047,-0.833201,0.488741,-0.749492,0.998525,0.764124,0.678127,0.351822,0.098253,0.322325
-0.537088,-0.378638,0.538153,-0.832109,0.490605,-0.748774,0.998383,0.760966,0.678869,0.350664,0.098615,0.320949
-0.539185,-0.378549,0.540255,-0.831011,0.492464,-0.748059,0.998235,0.757723,0.679619,0.349506,0.098982,0.319565
-0.541276,-0.378461,0.542352,-0.829907,0.494316,-0.747349,0.998079,0.754394,0.680378,0.348347,0.099355,0.318172
-0.543363,-0.378374,0.544444,-0.828798,0.496163,-0.746641,0.997917,0.750980,0.681145,0.347188,0.099733,0.316772
-0.545445,-0.378287,0.546531,-0.827684,0.498004,-0.745938,0.997749,0.747481,0.681920,0.346029,0.100116,0.315363
-0.547522,-0.378201,0.548613,-0.826563,0.499839,-0.745238,0.997573,0.743894,0.682704,0.344868,0.100504,0.313945
-0.549594,-0.378116,0.550690,-0.825438,0.501668,-0.744543,0.997391,0.740220,0.683497,0.343708,0.100898,0.312519
-0.551661,-0.378031,0.552762,-0.824306,0.503492,-0.743851,0.997201,0.736459,0.684298,0.342546,0.101297,0.311085
-0.553723,-0.377947,0.554830,-0.823169,0.505309,-0.743163,0.997005,0.732609,0.685108,0.341384,0.101701,0.309642
-0.555780,-0.377863,0.556892,-0.822027,0.507121,-0.742479,0.996803,0.728670,0.685926,0.340222,0.102110,0.308190
-0.557832,-0.377780,0.558950,-0.820879,0.508927,-0.741800,0.996593,0.724642,0.686753,0.339059,0.102525,0.306730
-0.559879,-0.377697,0.561002,-0.819725,0.510727,-0.741124,0.996377,0.720524,0.687588,0.337896,0.102945,0.305261
-0.561921,-0.377615,0.563049,-0.818566,0.512521,-0.740453,0.996154,0.716315,0.688432,0.336731,0.103370,0.303783
